   Elapsed time;   ECG1
         26.031;  0.140
         26.039;  0.130
         26.047;  0.130
         26.055;  0.130
         26.062;  0.160
         26.070;  0.150
         26.078;  0.170
         26.086;  0.170
         26.094;  0.160
         26.102;  0.160
         26.109;  0.140
         26.117;  0.130
         26.125;  0.100
         26.133;  0.070
         26.141;  0.060
         26.148;  0.020
         26.156;  0.000
         26.164;  0.010
         26.172; -0.020
         26.180; -0.020
         26.188; -0.020
         26.195;  0.000
         26.203;  0.010
         26.211;  0.030
         26.219;  0.030
         26.227;  0.010
         26.234;  0.010
         26.242;  0.010
         26.250;  0.010
         26.258;  0.020
         26.266;  0.010
         26.273;  0.010
         26.281;  0.030
         26.289;  0.030
         26.297;  0.030
         26.305;  0.060
         26.312;  0.050
         26.320;  0.040
         26.328;  0.030
         26.336;  0.030
         26.344;  0.020
         26.352;  0.030
         26.359;  0.030
         26.367;  0.010
         26.375;  0.010
         26.383;  0.000
         26.391; -0.020
         26.398;  0.000
         26.406; -0.020
         26.414; -0.010
         26.422; -0.010
         26.430; -0.030
         26.438; -0.040
         26.445; -0.050
         26.453; -0.060
         26.461; -0.040
         26.469; -0.050
         26.477; -0.060
         26.484; -0.060
         26.492; -0.070
         26.500; -0.020
         26.508;  0.020
         26.516; -0.030
         26.523;  0.050
         26.531;  0.060
         26.539;  0.130
         26.547;  0.050
         26.555;  0.010
         26.562; -0.030
         26.570; -0.140
         26.578; -0.110
         26.586; -0.120
         26.594; -0.110
         26.602; -0.120
         26.609; -0.120
         26.617; -0.120
         26.625; -0.120
         26.633; -0.120
         26.641;  0.200
         26.648;  0.540
         26.656;  0.330
         26.664; -1.560
         26.672; -1.590
         26.680; -1.220
         26.688; -0.740
         26.695; -0.440
         26.703; -0.060
         26.711; -0.070
         26.719; -0.030
         26.727; -0.010
         26.734;  0.010
         26.742;  0.020
         26.750;  0.040
         26.758;  0.050
         26.766;  0.060
         26.773;  0.060
         26.781;  0.080
         26.789;  0.080
         26.797;  0.100
         26.805;  0.100
         26.812;  0.140
         26.820;  0.140
         26.828;  0.150
         26.836;  0.180
         26.844;  0.190
         26.852;  0.190
         26.859;  0.220
         26.867;  0.220
         26.875;  0.210
         26.883;  0.200
         26.891;  0.190
         26.898;  0.170
         26.906;  0.130
         26.914;  0.100
         26.922;  0.080
         26.930;  0.040
         26.938;  0.010
         26.945;  0.010
         26.953;  0.000
         26.961; -0.010
         26.969;  0.000
         26.977;  0.000
         26.984;  0.010
         26.992;  0.010
         27.000;  0.000
         27.008;  0.020
         27.016;  0.040
         27.023;  0.030
         27.031;  0.040
         27.039;  0.050
         27.047;  0.040
         27.055;  0.040
         27.062;  0.060
         27.070;  0.040
         27.078;  0.060
         27.086;  0.050
         27.094;  0.050
         27.102;  0.040
         27.109;  0.030
         27.117;  0.040
         27.125;  0.030
         27.133;  0.020
         27.141;  0.020
         27.148;  0.030
         27.156;  0.020
         27.164;  0.010
         27.172;  0.030
         27.180;  0.020
         27.188;  0.000
         27.195;  0.020
         27.203;  0.020
         27.211;  0.000
         27.219;  0.010
         27.227;  0.010
         27.234; -0.010
         27.242; -0.020
         27.250; -0.020
         27.258; -0.030
         27.266; -0.020
         27.273;  0.020
         27.281;  0.030
         27.289;  0.030
         27.297;  0.080
         27.305;  0.110
         27.312;  0.120
         27.320;  0.040
         27.328; -0.010
         27.336; -0.080
         27.344; -0.140
         27.352; -0.130
         27.359; -0.130
         27.367; -0.100
         27.375; -0.120
         27.383; -0.120
         27.391; -0.100
         27.398; -0.120
         27.406; -0.050
         27.414;  0.330
         27.422;  0.530
         27.430; -0.450
         27.438; -2.000
         27.445; -2.010
         27.453; -1.270
         27.461; -0.660
         27.469; -0.260
         27.477; -0.040
         27.484; -0.030
         27.492; -0.010
         27.500;  0.010
         27.508;  0.040
         27.516;  0.050
         27.523;  0.040
         27.531;  0.070
         27.539;  0.070
         27.547;  0.080
         27.555;  0.080
         27.562;  0.110
         27.570;  0.120
         27.578;  0.140
         27.586;  0.150
         27.594;  0.170
         27.602;  0.190
         27.609;  0.190
         27.617;  0.230
         27.625;  0.240
         27.633;  0.250
         27.641;  0.250
         27.648;  0.250
         27.656;  0.220
         27.664;  0.200
         27.672;  0.180
         27.680;  0.140
         27.688;  0.100
         27.695;  0.060
         27.703;  0.030
         27.711;  0.000
         27.719; -0.010
         27.727; -0.010
         27.734;  0.000
         27.742;  0.010
         27.750;  0.030
         27.758;  0.030
         27.766;  0.020
         27.773;  0.020
         27.781;  0.020
         27.789;  0.020
         27.797;  0.030
         27.805;  0.010
         27.812;  0.030
         27.820;  0.030
         27.828;  0.030
         27.836;  0.040
         27.844;  0.030
         27.852;  0.040
         27.859;  0.040
         27.867;  0.040
         27.875;  0.040
         27.883;  0.040
         27.891;  0.040
         27.898;  0.050
         27.906;  0.030
         27.914;  0.030
         27.922;  0.030
         27.930;  0.010
         27.938;  0.010
         27.945; -0.010
         27.953;  0.000
         27.961; -0.030
         27.969; -0.030
         27.977; -0.030
         27.984; -0.030
         27.992; -0.040
         28.000; -0.030
         28.008; -0.040
         28.016; -0.040
         28.023; -0.050
         28.031; -0.010
         28.039;  0.030
         28.047;  0.010
         28.055;  0.070
         28.062;  0.070
         28.070;  0.150
         28.078;  0.070
         28.086;  0.020
         28.094; -0.030
         28.102; -0.130
         28.109; -0.140
         28.117; -0.120
         28.125; -0.100
         28.133; -0.100
         28.141; -0.120
         28.148; -0.100
         28.156; -0.120
         28.164; -0.110
         28.172;  0.150
         28.180;  0.410
         28.188;  0.710
         28.195; -1.660
         28.203; -1.990
         28.211; -1.370
         28.219; -1.160
         28.227; -0.450
         28.234; -0.080
         28.242; -0.070
         28.250; -0.050
         28.258; -0.030
         28.266;  0.010
         28.273;  0.010
         28.281;  0.040
         28.289;  0.040
         28.297;  0.040
         28.305;  0.070
         28.312;  0.080
         28.320;  0.080
         28.328;  0.090
         28.336;  0.110
         28.344;  0.120
         28.352;  0.140
         28.359;  0.140
         28.367;  0.160
         28.375;  0.170
         28.383;  0.190
         28.391;  0.200
         28.398;  0.200
         28.406;  0.180
         28.414;  0.160
         28.422;  0.150
         28.430;  0.120
         28.438;  0.080
         28.445;  0.040
         28.453;  0.010
         28.461; -0.010
         28.469; -0.030
         28.477; -0.040
         28.484; -0.040
         28.492; -0.050
         28.500; -0.030
         28.508; -0.020
         28.516; -0.010
         28.523; -0.040
         28.531; -0.020
         28.539; -0.030
         28.547; -0.040
         28.555; -0.040
         28.562; -0.020
         28.570; -0.020
         28.578; -0.030
         28.586; -0.030
         28.594; -0.020
         28.602; -0.010
         28.609; -0.010
         28.617;  0.010
         28.625;  0.000
         28.633; -0.010
         28.641;  0.000
         28.648; -0.010
         28.656; -0.020
         28.664; -0.010
         28.672; -0.020
         28.680; -0.030
         28.688; -0.030
         28.695; -0.040
         28.703; -0.040
         28.711; -0.040
         28.719; -0.040
         28.727; -0.040
         28.734; -0.040
         28.742; -0.070
         28.750; -0.060
         28.758; -0.060
         28.766; -0.050
         28.773; -0.040
         28.781; -0.050
         28.789; -0.060
         28.797; -0.050
         28.805;  0.020
         28.812; -0.010
         28.820;  0.040
         28.828;  0.050
         28.836;  0.120
         28.844;  0.100
         28.852;  0.010
         28.859; -0.020
         28.867; -0.110
         28.875; -0.140
         28.883; -0.150
         28.891; -0.140
         28.898; -0.130
         28.906; -0.140
         28.914; -0.170
         28.922; -0.120
         28.930; -0.130
         28.938; -0.040
         28.945;  0.300
         28.953;  0.580
         28.961; -0.580
         28.969; -1.710
         28.977; -1.510
         28.984; -1.220
         28.992; -0.660
         29.000; -0.290
         29.008; -0.090
         29.016; -0.090
         29.023; -0.070
         29.031; -0.050
         29.039; -0.020
         29.047; -0.030
         29.055; -0.010
         29.062;  0.030
         29.070;  0.030
         29.078;  0.040
         29.086;  0.050
         29.094;  0.050
         29.102;  0.060
         29.109;  0.070
         29.117;  0.090
         29.125;  0.100
         29.133;  0.110
         29.141;  0.110
         29.148;  0.120
         29.156;  0.130
         29.164;  0.130
         29.172;  0.160
         29.180;  0.120
         29.188;  0.130
         29.195;  0.100
         29.203;  0.110
         29.211;  0.080
         29.219;  0.060
         29.227;  0.050
         29.234;  0.010
         29.242;  0.000
         29.250;  0.010
         29.258;  0.000
         29.266; -0.030
         29.273; -0.010
         29.281; -0.010
         29.289;  0.010
         29.297;  0.020
         29.305;  0.020
         29.312;  0.030
         29.320;  0.040
         29.328;  0.000
         29.336;  0.110
         29.344;  0.170
         29.352;  0.400
         29.359;  0.670
         29.367;  0.560
         29.375; -0.400
         29.383; -1.100
         29.391; -1.070
         29.398; -0.870
         29.406; -0.150
         29.414;  1.070
         29.422;  2.590
         29.430;  2.560
         29.438;  1.540
         29.445;  0.720
         29.453; -0.200
         29.461;  0.020
         29.469; -0.260
         29.477; -0.100
         29.484; -0.080
         29.492; -0.090
         29.500; -0.120
         29.508; -0.130
         29.516; -0.140
         29.523; -0.140
         29.531; -0.160
         29.539; -0.190
         29.547; -0.180
         29.555; -0.170
         29.562; -0.170
         29.570; -0.230
         29.578; -0.180
         29.586; -0.220
         29.594; -0.170
         29.602; -0.270
         29.609; -0.300
         29.617; -0.330
         29.625; -0.340
         29.633; -0.350
         29.641; -0.240
         29.648; -0.180
         29.656; -0.070
         29.664; -0.040
         29.672;  0.040
         29.680;  0.080
         29.688;  0.110
         29.695;  0.090
         29.703;  0.080
         29.711;  0.050
         29.719;  0.020
         29.727;  0.000
         29.734; -0.010
         29.742; -0.010
         29.750; -0.020
